,loan_paid_back,education_level,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,income_to_loan_ratio,utilization_ratio,education_encoded,employment_encoded
14523,1,Bachelor's,2942.09,Employed,0.39,850,23819.43,9.8,36,766.35,6,24032.47,7317.24,0,0,0,1.4821966772504633,3.6536768796549004,0,0
14524,1,High School,2519.65,Employed,0.21,836,29365.86,8.36,36,925.1,4,26425.47,15473.85,1,0,2,1.0296241962605557,7.026788927500627,1,0
14525,1,High School,2953.69,Employed,0.29,686,14931.21,13.43,36,506.19,2,38447.06,13501.82,3,2,3,2.373838423007914,4.214154216213151,1,0
14526,0,Bachelor's,1466.25,Unemployed,0.15,620,13740.95,12.8,36,461.66,4,14963.31,12077.21,4,0,4,1.2804791517325949,9.685458631813415,0,4
14527,0,Master's,1342.0,Student,0.37,646,12066.8,15.29,60,288.91,5,18133.83,8820.8,1,0,1,1.3345708887194618,5.837134240257021,2,3
14528,1,Master's,941.38,Employed,0.03,704,17471.62,12.77,36,586.75,5,10893.34,9352.99,1,0,2,0.6465662600262597,10.303165053142562,2,0
14529,0,Master's,3191.1,Employed,0.12,673,20745.51,8.02,36,650.28,4,26929.88,4916.15,1,0,1,1.8458548379866293,2.1906447410831387,2,0
14530,0,Master's,5445.45,Unemployed,0.16,728,11633.47,15.62,36,406.82,0,62337.65,27108.99,1,0,1,5.617017106675824,5.218481607824485,2,4
14531,0,High School,5194.54,Unemployed,0.14,682,8468.13,14.72,36,292.39,4,72498.89,60867.29,3,0,4,7.361067909916358,10.074740178780669,1,4
14532,0,Master's,5800.3,Unemployed,0.13,596,16490.74,15.82,36,578.3,1,86735.77,53384.09,1,0,2,4.220768746581415,7.385754228042248,2,4
14533,1,Bachelor's,912.97,Employed,0.42,627,12115.41,13.18,36,409.27,6,21202.87,18003.26,5,0,5,0.904273152951489,10.189145148746373,0,0
14534,1,Master's,2291.76,Employed,0.03,735,9341.48,11.62,36,308.58,3,43923.16,23279.48,1,0,3,2.9439788984186666,6.360056061540199,2,0
14535,1,Bachelor's,4035.56,Employed,0.17,767,14260.19,8.68,36,451.35,5,30662.48,4707.31,0,0,0,3.3959379222857478,1.8422423756982476,0,0
14536,1,Bachelor's,3085.57,Employed,0.03,701,500.0,9.52,60,10.51,5,37906.47,23612.54,4,1,4,74.05368000000001,7.474989889588769,0,0
14537,1,High School,2394.11,Employed,0.17,703,14277.05,12.29,36,476.18,10,52924.88,13061.41,2,0,2,2.0122728434795705,2.961497881525664,1,0
14538,1,PhD,5001.33,Employed,0.22,803,30968.43,9.42,36,990.85,5,54619.81,50259.7,1,0,1,1.937972315677611,11.042081618372526,4,0
14540,0,Bachelor's,1118.39,Unemployed,0.41,754,16243.31,11.03,60,353.41,5,12208.37,8341.56,4,0,4,0.8262281517744844,8.199187934179584,0,4
14541,1,High School,7414.98,Retired,0.25,614,20683.06,8.7,60,426.34,6,83007.97,56619.79,1,0,2,4.302059753247343,8.185207757761091,1,1
14542,1,Bachelor's,2427.8,Employed,0.3,542,8960.03,13.47,60,206.03,2,35634.58,10123.6,7,0,7,3.2515069704007686,3.4091379777732755,0,0
14543,1,Master's,3255.53,Employed,0.11,753,500.0,8.96,60,10.37,3,45195.42,7721.11,0,0,1,78.13272,2.0500599397018546,2,0
14544,1,High School,2709.47,Employed,0.11,647,12422.35,11.61,36,410.29,3,43133.03,6022.9,1,1,1,2.617350179313898,1.6756253850007752,1,0
14545,1,High School,1504.47,Employed,0.22,848,13261.84,8.11,60,269.6,4,30186.75,5608.37,2,0,2,1.36132241076653,2.22946955203856,1,0
14546,1,High School,3340.6,Employed,0.27,740,18789.15,15.28,36,653.91,4,59222.2,6719.06,0,0,0,2.1335291910490892,1.3614610737189772,1,0
14547,1,Bachelor's,4097.12,Employed,0.09,731,500.0,9.77,36,16.08,3,28380.7,26939.88,3,0,3,98.33088000000001,11.390788810705867,0,0
14548,1,Bachelor's,2097.49,Employed,0.09,664,18763.65,12.15,60,418.81,6,36975.27,31927.43,1,0,1,1.3414170483887726,10.36176774368382,0,0
14549,1,High School,856.72,Employed,0.41,724,40718.76,9.98,36,1313.5,5,19592.14,14574.04,3,0,3,0.2524792012330434,8.926461325817394,1,0
14550,1,Bachelor's,3304.74,Employed,0.32,634,17039.88,9.86,36,548.71,5,58199.5,8259.39,2,0,2,2.32729807956394,1.702981640735745,0,0
14551,1,PhD,6194.63,Employed,0.17,685,33085.03,13.44,60,760.26,7,48200.4,14763.82,1,1,1,2.2468034636813083,3.675609331042896,4,0
14552,1,High School,2841.81,Employed,0.14,721,17720.5,13.16,36,598.44,4,51534.34,45371.68,0,0,0,1.9244219971219774,10.564997242615314,1,0
14553,1,Bachelor's,2149.57,Self-employed,0.14,686,9725.5,12.24,36,324.14,2,35945.28,2019.35,2,0,2,2.65228934245026,0.6741413615362016,0,2
14554,1,Bachelor's,4979.22,Retired,0.14,679,12848.14,15.32,36,447.4,4,54685.06,20924.7,2,0,3,4.65052840333309,4.591681896298551,0,1
14555,0,Bachelor's,2632.45,Unemployed,0.14,700,20821.99,14.87,36,720.48,3,33594.26,19903.58,0,1,0,1.517117239994832,7.109635991386624,0,4
14556,1,Bachelor's,2383.68,Employed,0.12,754,26982.55,14.31,36,926.27,9,34913.53,11475.73,2,0,2,1.0600984710488814,3.9442806270233923,0,0
14557,0,High School,2720.02,Employed,0.23,579,24563.15,16.45,36,869.03,10,57452.57,41298.85,1,0,2,1.3288295678689417,8.626005764407058,1,0
14558,1,Master's,2383.27,Employed,0.06,730,8844.21,10.1,60,188.35,5,37541.94,11400.8,2,0,3,3.2336681286400935,3.6441803486980153,2,0
14559,1,High School,2804.73,Employed,0.08,709,24587.57,11.87,36,815.13,7,52728.93,8463.36,0,0,2,1.3688526357016981,1.9260834612043143,1,0
14560,1,Bachelor's,3666.93,Employed,0.13,680,6142.85,8.59,36,194.17,7,55321.09,11115.71,4,0,5,7.163313445713308,2.4111694111594693,0,0
14561,0,Bachelor's,6139.02,Unemployed,0.1,663,23312.03,13.8,36,794.49,8,88848.17,41342.77,2,0,3,3.1600954528627496,5.583831833565058,0,4
14562,1,PhD,816.59,Employed,0.13,600,21112.71,13.52,36,716.67,6,16704.12,6769.47,0,0,0,0.46413179549190986,4.863090064008161,4,0
14563,1,Bachelor's,2273.03,Retired,0.23,644,21804.11,14.91,36,754.89,3,35075.63,27933.12,1,0,1,1.2509733256711693,9.556419656610588,0,1
14564,1,Master's,6914.17,Employed,0.07,622,12115.85,12.5,36,405.32,7,50865.01,28323.87,2,0,3,6.848057709529254,6.682126672146531,2,0
14565,1,Other,2389.24,Employed,0.27,668,1219.44,9.13,36,38.85,7,25971.22,12570.17,2,0,2,23.511513481598108,5.808045983207566,3,0
14566,1,Bachelor's,5889.48,Employed,0.1,762,7311.17,12.81,36,245.67,5,95488.38,68821.39,2,0,3,9.666545846971141,8.64876626873343,0,0
14567,0,PhD,3393.45,Unemployed,0.18,646,6866.82,11.74,60,151.85,9,60227.91,32854.83,3,0,3,5.930168549634328,6.546100636731376,4,4
14568,1,Master's,6955.16,Employed,0.01,635,500.0,14.93,36,17.32,7,92679.18,56450.2,2,1,2,166.92383999999998,7.309110848844368,2,0
14569,1,High School,3604.61,Employed,0.3,574,10245.25,16.87,60,253.91,7,66716.07,3699.64,5,0,5,4.221987750420927,0.6654420741509504,1,0
14570,0,High School,6139.72,Employed,0.14,614,21792.0,16.8,60,539.25,6,62701.69,15459.52,1,1,2,3.3809030837004403,2.9586800610956416,1,0
14571,1,Master's,3658.07,Self-employed,0.07,566,10450.73,13.23,36,353.29,5,43079.56,14872.03,1,0,2,4.2003611230985785,4.142669052330154,2,2
14572,1,Bachelor's,5912.48,Employed,0.13,610,8327.98,14.83,60,197.38,2,59604.32,41677.87,6,0,6,8.519444090883983,8.390909249530907,0,0
14574,0,PhD,4561.59,Employed,0.19,719,15370.49,12.99,60,349.65,1,30770.64,28919.18,3,0,3,3.561310016791918,11.277963669263949,4,0
14575,0,PhD,5353.0,Self-employed,0.2,597,13458.49,14.84,36,465.49,5,65449.66,35787.54,7,0,8,4.7728979997013035,6.561538745961399,4,2
14576,1,High School,2102.24,Employed,0.26,582,500.0,14.71,36,17.26,3,39393.81,5792.55,2,0,2,50.453759999999996,1.764505641876224,1,0
14577,0,Bachelor's,3030.22,Unemployed,0.1,629,22208.24,16.05,36,781.32,5,30768.06,19513.88,1,0,2,1.637349020003386,7.610702787241054,0,4
14578,1,PhD,1393.14,Self-employed,0.1,731,12807.38,11.58,36,422.82,1,15149.66,4514.7,2,0,4,1.3053161536551583,3.5760802552664543,4,2
14579,1,Master's,4111.89,Employed,0.08,631,7862.06,12.61,36,263.43,5,53995.12,35496.36,1,0,2,6.276049788477829,7.888792913137335,2,0
14580,1,Master's,4981.25,Employed,0.09,677,24766.85,10.75,36,807.91,7,55271.06,12278.01,0,0,0,2.413508379143896,2.665701001572975,2,0
14581,0,High School,1529.25,Employed,0.25,699,27321.99,10.69,36,890.48,5,31961.19,10382.23,3,0,3,0.6716567863468217,3.8980638705880475,1,0
14583,1,Bachelor's,2407.38,Retired,0.22,638,22440.64,14.79,36,775.61,5,46105.93,21722.33,4,0,4,1.2873322685984,5.653675351522028,0,1
14584,1,High School,5449.76,Self-employed,0.06,647,21545.25,13.12,60,491.55,8,95381.2,65366.52,3,0,3,3.035338183590351,8.223824401454374,1,2
14585,1,Master's,2551.14,Self-employed,0.23,690,20612.79,12.67,36,691.25,9,26105.7,3897.26,2,0,6,1.4851788622500883,1.7914524414208393,2,2
14586,0,Bachelor's,2629.95,Self-employed,0.18,703,26230.77,12.19,36,873.62,4,30940.9,19250.31,3,0,3,1.203144246242104,7.465966406924169,0,2
14587,1,Bachelor's,576.86,Employed,0.3,808,3153.89,14.62,36,108.74,4,12309.85,5931.08,2,0,4,2.1948514374312356,5.781789380049309,0,0
14588,1,Bachelor's,3045.04,Employed,0.03,628,500.0,11.59,60,11.02,6,33280.36,9190.89,0,0,0,73.08095999999999,3.3139869881215223,0,0
14589,1,High School,1584.08,Employed,0.14,689,10026.78,11.09,36,328.69,6,22380.56,6191.43,1,0,1,1.8958189967267656,3.3197185414484713,1,0
14590,1,Bachelor's,4833.28,Self-employed,0.19,767,500.0,9.58,36,16.04,8,57877.54,19187.72,1,0,4,115.99872,3.978272746215544,0,2
14591,1,Bachelor's,1904.28,Employed,0.23,677,15143.89,11.52,60,333.21,9,22613.81,20419.63,1,0,1,1.5089491537511168,10.835660156338095,0,0
14592,1,High School,2090.38,Employed,0.14,711,599.01,9.26,60,12.51,4,34163.14,23531.29,1,0,1,41.87669654930636,8.26550135613998,1,0
14593,1,High School,3011.09,Self-employed,0.23,714,500.0,13.88,60,11.6,5,56958.81,18405.84,2,0,2,72.26616,3.8777158441336823,1,2
14594,0,Bachelor's,5165.3,Employed,0.27,693,11864.95,12.03,36,394.26,4,88473.44,8693.56,1,0,1,5.224092811179146,1.179141672348221,0,0
14595,0,High School,3318.65,Unemployed,0.1,696,26201.84,15.39,60,628.72,0,53047.17,43807.71,1,0,2,1.5198856263529585,9.909906975244862,1,4
14596,1,High School,2408.78,Employed,0.1,674,2097.59,13.68,60,48.46,6,30224.27,20921.39,3,0,3,13.780271645078399,8.306459676280022,1,0
14597,0,Other,4197.22,Unemployed,0.32,722,14500.8,10.54,60,311.97,1,74141.15,43403.71,1,0,1,3.4733697451175107,7.025039670951962,3,4
14598,1,High School,3732.18,Employed,0.04,630,34233.67,13.4,36,1160.07,6,29843.84,2455.0,2,0,2,1.3082488672701467,0.9871383843366001,1,0
14599,1,Bachelor's,2335.23,Employed,0.19,670,18179.88,12.65,36,609.49,6,21934.23,14087.89,2,0,2,1.5414161149578545,7.707345094858584,0,0
14600,1,High School,786.31,Employed,0.08,729,6780.9,14.22,36,232.48,7,17977.76,3044.57,0,0,0,1.391514400743264,2.032224259307055,1,0
14601,1,Other,6851.61,Employed,0.14,733,22904.0,15.79,36,802.86,6,128627.3,83521.57,1,0,2,3.589736290604261,7.791960493612165,3,0
14602,1,Bachelor's,2113.26,Retired,0.18,678,20195.25,13.35,36,683.87,3,25474.31,15239.82,0,0,0,1.255697255542764,7.178912402337884,0,1
14603,1,High School,4748.7,Employed,0.16,639,5538.49,17.12,60,138.0,1,38933.74,8363.4,1,0,2,10.288797127014764,2.577733349018101,1,0
14604,1,Master's,4191.9,Employed,0.12,740,16070.86,7.75,36,501.75,4,74279.03,55463.4,0,0,0,3.130062734663857,8.9602785604497,2,0
14605,1,Master's,1357.6,Employed,0.17,751,3527.01,9.87,60,74.71,8,18742.4,7997.65,2,0,2,4.618983218079903,5.120571538330202,2,0
14606,1,PhD,2206.32,Retired,0.29,682,24267.99,13.13,36,819.2,8,44373.07,31549.44,3,0,4,1.0909778683772329,8.532050633413464,4,1
14607,1,Master's,1133.94,Employed,0.17,790,15617.97,8.42,36,492.44,4,14180.31,4490.96,3,0,3,0.8712579163617296,3.800447239869933,2,0
14608,1,High School,1290.7,Employed,0.33,611,22682.94,17.8,36,817.77,5,25028.52,6667.65,0,0,0,0.6828215390068484,3.196825061969305,1,0
14609,1,Bachelor's,2655.95,Employed,0.21,595,11917.08,15.24,36,414.51,9,52510.34,44589.41,2,0,3,2.67443031346605,10.189858226017963,0,0
14610,0,Bachelor's,4007.88,Unemployed,0.19,646,19083.73,14.75,60,451.5,4,70739.75,21253.55,2,0,4,2.5201865673010464,3.6053647348202387,0,4
14611,1,Master's,6801.92,Self-employed,0.21,603,21658.97,13.42,36,734.17,1,90914.95,33900.34,1,0,2,3.7685559377939026,4.474556494833908,2,2
14612,1,Bachelor's,2884.53,Employed,0.16,602,18352.16,11.31,36,603.52,5,24543.11,6601.39,0,0,0,1.8861191271218212,3.227654523000549,0,0
14613,1,Master's,1489.74,Employed,0.14,571,14838.31,13.13,36,500.89,7,28970.43,3762.86,0,0,0,1.2047787113222463,1.5586347872641173,2,0
14614,0,High School,3145.17,Employed,0.29,720,5903.44,11.74,60,130.54,3,47710.89,33967.02,0,0,0,6.393228354993021,8.543211832770254,1,0
14615,1,Bachelor's,2929.38,Employed,0.07,729,3078.26,11.93,60,68.37,4,24004.64,17098.26,1,0,1,11.419620175033947,8.547477487685715,0,0
14616,1,Bachelor's,2882.48,Student,0.07,748,7191.12,9.15,36,229.18,2,52105.14,21778.91,3,0,3,4.810065747755566,5.015760825131647,0,3
14617,1,Other,3397.33,Self-employed,0.13,803,500.0,12.1,36,16.63,5,28817.9,8570.57,0,0,0,81.53592,3.5688526922503025,3,2
14619,1,Master's,4265.74,Employed,0.23,678,16684.1,9.9,36,537.57,8,52827.12,48355.44,1,0,1,3.0681235427742584,10.984230826893459,2,0
14620,1,High School,1241.28,Self-employed,0.07,707,6089.06,12.89,36,204.84,3,11633.68,2630.69,0,0,0,2.4462495032073917,2.7135248691729528,1,2
14621,1,High School,3224.83,Retired,0.09,572,14464.31,11.13,60,315.43,7,48613.0,28031.8,3,0,4,2.675410026472054,6.919581181988357,1,1
14622,1,Bachelor's,1188.99,Employed,0.15,779,500.0,8.96,60,10.37,4,16059.11,3282.5,2,0,2,28.535760000000003,2.4528133875414015,0,0
14623,1,Master's,4144.62,Employed,0.13,664,6438.07,13.22,60,147.21,5,38533.96,34218.28,3,0,3,7.725209573676584,10.656038465810418,2,0
14624,1,Bachelor's,3064.42,Employed,0.25,711,19883.59,11.85,60,440.79,3,43267.84,34076.14,3,0,4,1.8494165289065003,9.450753261544834,0,0
14625,1,Bachelor's,1416.38,Employed,0.19,630,29039.15,12.12,60,647.72,3,13230.01,10631.3,4,0,4,0.585298123395485,9.642895205672557,0,0
14626,0,Master's,2558.85,Employed,0.12,581,10596.45,14.11,60,247.17,4,27411.26,21583.11,1,0,2,2.8977818042835097,9.448574053144585,2,0
14627,0,High School,2891.85,Employed,0.55,720,27410.57,15.93,36,962.73,4,27460.96,20899.24,3,0,4,1.266015263454937,9.132633382081327,1,0
14629,1,Bachelor's,1173.27,Employed,0.16,676,18211.81,13.24,36,615.74,4,25103.46,12763.06,1,0,1,0.7730829610016796,6.101020337435557,0,0
14630,1,Bachelor's,3275.39,Employed,0.18,719,2362.77,8.54,36,74.63,8,57992.46,53631.77,2,0,2,16.635000444393658,11.09767097308857,0,0
14631,1,Bachelor's,3386.8,Employed,0.05,692,15370.94,9.95,36,495.62,3,24836.25,5212.1,3,0,4,2.644054299867152,2.518302883889476,0,0
14632,1,High School,2509.59,Employed,0.06,626,26124.7,12.42,60,586.69,5,26831.31,11697.76,1,0,1,1.1527435721749915,5.231690886505355,1,0
14633,1,PhD,2498.16,Employed,0.06,684,11830.38,12.22,36,394.18,6,24250.14,17593.05,1,0,1,2.5339777758618065,8.705788915033066,4,0
14634,1,Other,1658.4,Employed,0.32,703,19437.23,11.82,60,430.6,4,26106.81,21061.6,1,0,1,1.0238495917370944,9.680968299075987,3,0
14635,0,Bachelor's,3814.24,Employed,0.3,566,13738.04,15.33,60,329.21,5,50523.72,23047.46,4,0,4,3.331689236601436,5.4740529794718205,0,0
14636,1,Bachelor's,2315.05,Self-employed,0.13,698,8217.33,12.57,60,185.17,5,19225.89,17920.01,1,0,1,3.380733157850543,11.184924078937309,0,2
14637,1,Bachelor's,2134.14,Employed,0.12,702,21367.22,12.42,36,713.99,5,20597.2,7233.0,0,0,1,1.1985499283481893,4.213970830986736,0,0
14638,1,High School,4958.99,Self-employed,0.13,757,500.0,8.18,60,10.18,2,80088.84,12796.38,3,0,3,119.01576,1.9173278074698048,1,2
14639,1,Bachelor's,4716.8,Employed,0.36,660,20952.62,12.77,36,703.66,4,72892.4,42588.19,3,0,4,2.7014091793770905,7.011132573491888,0,0
14640,0,Other,6186.71,Unemployed,0.18,644,20277.07,8.58,36,640.85,4,73502.09,49591.34,5,0,5,3.661304123327483,8.09631508437379,3,4
14641,0,Bachelor's,2198.37,Unemployed,0.13,623,16676.76,13.14,60,380.64,3,39831.47,14675.43,4,0,4,1.5818684204845546,4.421256860467364,0,4
14642,1,Bachelor's,8140.51,Employed,0.4,632,3327.11,14.02,36,113.75,7,88438.8,40611.57,2,0,2,29.360652337914885,5.510464185402786,0,0
14643,1,Other,1661.79,Self-employed,0.49,694,15105.13,12.21,36,503.22,2,23168.85,21012.44,2,0,4,1.3201793033227784,10.883115907781352,3,2
14644,1,PhD,2197.54,Employed,0.33,695,14075.07,16.02,36,494.98,5,30739.61,3597.06,1,0,1,1.8735594210188653,1.4042051932343969,4,0
14645,1,Bachelor's,952.94,Self-employed,0.29,631,22614.24,14.58,36,779.29,4,10147.56,4159.54,3,0,3,0.5056672256065204,4.918865224743682,0,2
14646,1,High School,1348.09,Employed,0.14,762,6493.45,9.07,36,206.7,6,22473.59,4869.9,0,0,1,2.4912919942403495,2.6003322121654793,1,0
14647,1,High School,6532.51,Employed,0.17,737,500.0,11.41,36,16.47,6,66383.27,29387.53,2,0,2,156.78024,5.312337882722559,1,0
14648,1,Master's,1736.89,Employed,0.16,707,23443.1,12.4,36,783.13,4,28585.25,16555.1,3,0,3,0.8890752502868648,6.949780043903761,2,0
14649,1,Other,3868.86,Retired,0.34,745,16790.48,11.32,60,367.75,4,33406.73,14941.14,4,0,4,2.7650382835988014,5.366992818512916,3,1
14650,1,Bachelor's,1046.91,Employed,0.25,696,10258.34,15.29,60,245.61,8,25333.75,19798.57,2,0,3,1.224654281296974,9.378115754675088,0,0
14651,1,High School,2805.02,Employed,0.12,689,17709.09,11.88,36,587.18,5,33595.17,10253.61,1,0,1,1.9007323357665469,3.662530060124715,1,0
14652,0,Bachelor's,513.87,Unemployed,0.16,624,21736.36,14.5,36,748.19,4,9276.01,5090.62,1,0,1,0.2836923937586606,6.585529769804043,0,4
14653,1,Bachelor's,1868.3,Employed,0.12,728,16309.88,8.29,36,513.28,6,22148.3,20691.69,1,0,2,1.3746023882456524,11.210805343976737,0,0
14654,0,High School,4104.26,Employed,0.34,644,1995.06,16.99,36,71.12,1,27959.05,25090.47,3,0,3,24.68653574328592,10.768807953059923,1,0
14655,1,PhD,5163.74,Employed,0.15,759,5545.57,12.39,60,124.45,3,85967.22,64926.78,1,0,1,11.17376212003455,9.06300517802018,4,0
14656,1,High School,4088.45,Employed,0.03,804,25569.52,9.08,36,814.06,3,74125.63,66118.63,2,0,2,1.918745443794017,10.703768183825217,1,0
14658,1,Bachelor's,2556.48,Self-employed,0.17,657,20731.05,14.41,36,712.67,4,39664.17,27486.68,1,0,4,1.4797976947622047,8.31582155885274,0,2
14659,1,Master's,3684.81,Employed,0.01,736,9544.8,10.6,36,310.68,5,49588.96,10327.83,0,0,0,4.632650238873524,2.499224827461596,2,0
14660,1,Master's,3146.46,Employed,0.29,729,4380.15,12.77,36,147.1,5,33677.44,28104.24,2,0,2,8.62014314578268,10.014148343817107,2,0
14661,0,High School,5970.21,Employed,0.26,681,14041.43,11.11,36,460.43,5,108739.41,82673.99,4,0,6,5.102223918788899,9.12353561601999,1,0
14662,1,Bachelor's,3869.54,Employed,0.2,730,13403.46,9.18,36,427.35,5,48447.98,10022.49,2,1,3,3.4643651713811208,2.482453964024919,0,0
14663,1,High School,3227.89,Employed,0.03,722,33407.26,16.36,36,1180.45,10,39134.14,5344.29,2,0,2,1.159468929807473,1.6387604275959557,1,0
14665,1,Bachelor's,1851.33,Employed,0.18,753,10134.33,14.04,60,236.02,4,33488.36,27617.97,2,0,2,2.1921488643057803,9.896442823715464,0,0
14666,0,Bachelor's,4782.27,Unemployed,0.01,581,500.0,12.09,36,16.63,8,55422.95,15742.1,1,0,1,114.77448000000001,3.4084291796088086,0,4
14667,1,Bachelor's,3098.13,Retired,0.21,758,19648.86,11.25,36,645.61,8,51859.51,33737.14,2,0,2,1.8920975568048222,7.806585137422239,0,1
14668,1,High School,1097.18,Employed,0.07,568,25287.53,16.19,36,891.41,3,16406.04,11857.85,2,0,2,0.520658205842959,8.673281303714974,1,0
14669,0,High School,2874.67,Student,0.09,666,33238.93,10.44,60,713.45,5,28604.91,14986.13,3,0,5,1.0378204111865215,6.286807404742752,1,3
14670,1,Master's,5041.87,Employed,0.19,715,20543.72,10.35,60,440.04,6,94290.07,6033.19,5,0,6,2.9450576623902585,0.7678250742628571,2,0
14671,1,Bachelor's,2962.96,Employed,0.16,717,17472.4,10.31,36,566.33,7,50816.54,23063.18,1,0,1,2.034953412238731,5.44622203715562,0,0
14672,1,Bachelor's,1494.48,Employed,0.08,644,14654.66,13.13,60,334.41,2,19888.38,3706.3,2,0,2,1.2237581765800094,2.2362605702425236,0,0
14673,1,Master's,3030.61,Employed,0.01,850,26161.3,6.98,36,807.55,6,47094.48,41389.89,1,0,2,1.3901189925577093,10.546430919292451,2,0
14674,1,Bachelor's,788.5,Employed,0.27,848,28351.92,4.29,36,840.72,5,11342.59,8599.78,0,0,3,0.3337340116648185,9.098218308164187,0,0
14675,0,Master's,4978.88,Employed,0.14,656,6742.08,15.35,36,234.87,5,53024.94,8585.91,3,0,5,8.861739997152213,1.9430652821106444,2,0
14676,1,Master's,1436.81,Retired,0.07,693,11349.86,10.52,36,369.01,5,16325.99,11296.79,0,0,1,1.5191130110855993,8.303415596848952,2,1
14677,1,Master's,4658.49,Retired,0.03,650,10706.39,15.37,60,256.79,6,86845.11,72095.39,3,0,5,5.221356591717656,9.961927390039577,2,1
14678,0,Master's,3388.71,Employed,0.14,601,24884.99,11.9,60,552.3,6,62021.61,34258.96,4,0,4,1.634098305846215,6.628456113925453,2,0
14679,1,Bachelor's,900.01,Employed,0.09,635,18669.94,16.89,60,462.89,2,10694.91,4054.75,0,0,0,0.5784764171711317,4.54954740152091,0,0
14680,1,Master's,2604.97,Employed,0.16,726,8441.44,13.36,36,285.89,6,40271.91,23861.09,2,0,2,3.7031170037339596,7.109995031276142,2,0
14681,1,Master's,2483.48,Employed,0.11,643,14320.42,11.02,36,468.97,1,37186.23,29804.08,1,0,1,2.08106745472549,9.617779484502732,2,0
14682,1,High School,1793.28,Employed,0.1,617,1773.91,10.66,36,57.79,3,19231.45,3091.24,2,0,3,12.131032577751972,1.9288654781620729,1,0
14683,1,Bachelor's,4792.82,Employed,0.13,700,20547.2,10.95,36,672.2,1,37341.0,13319.3,1,0,1,2.7991083943311006,4.280324576203101,0,0
14684,1,High School,863.59,Employed,0.11,548,6737.16,15.16,60,160.84,6,11551.9,10218.87,4,0,4,1.5381971038241633,10.61526155870463,1,0
14685,0,High School,1478.76,Employed,0.12,689,24929.25,15.71,36,872.87,5,27902.49,13715.38,0,1,1,0.711819248473179,5.8985617412639515,1,0
14686,1,Master's,2706.08,Employed,0.02,665,22436.3,11.73,36,742.32,10,48176.9,36533.63,2,2,2,1.447340247723555,9.099870684913308,2,0
