loan_paid_back,education_level,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies
1,"High School",9854.01,Self-employed,0.17,657,27924.23,11.91,36,926.28,4,129055.28,9251.46,2,0,3
1,Master's,2016.88,Employed,0.09,789,11631.34,8.61,60,239.25,7,31147.33,19699.51,2,0,2
1,"High School",3002.08,Student,0.10,635,19019.12,17.46,36,682.45,1,33534.58,15415.92,1,0,1
1,PhD,2650.03,Employed,0.25,696,1126.15,11.74,36,37.26,5,47569.13,5284.33,2,0,3
1,Bachelor's,2232.98,Employed,0.17,777,500.00,12.17,36,16.65,6,44527.84,14227.10,0,0,0
1,Bachelor's,4914.37,Employed,0.02,644,19649.49,10.35,60,420.89,5,86998.42,25625.42,1,0,1
1,"High School",3018.20,Retired,0.20,694,21883.96,10.37,36,709.94,6,47017.27,35387.22,1,0,3
1,"High School",3330.44,Employed,0.13,700,1704.39,12.47,36,56.99,4,49618.20,19562.16,4,0,5
1,Bachelor's,3135.25,Self-employed,0.18,637,500.00,11.59,36,16.51,4,52167.47,15810.20,4,1,4
1,"High School",5074.54,Employed,0.27,551,18871.94,14.13,36,646.19,4,86103.87,27878.92,0,0,1
1,Bachelor's,7753.44,Retired,0.23,749,13066.21,13.29,36,442.08,6,66017.32,39074.58,1,0,3
1,Bachelor's,1913.62,Employed,0.14,703,12035.97,10.85,36,393.19,5,33247.19,21834.68,4,0,4
1,"High School",2817.94,Employed,0.16,721,15594.58,9.77,60,329.58,4,41707.95,26751.60,3,0,4
1,"High School",3939.91,Employed,0.31,602,19636.30,15.31,36,683.68,2,71556.07,18022.72,4,0,5
1,Other,3806.14,Employed,0.09,633,23134.91,11.74,60,511.59,2,51848.67,32424.39,3,0,3
1,Bachelor's,5111.92,Employed,0.21,783,12772.28,12.53,60,287.54,5,59667.42,22105.18,1,0,1
1,Master's,2173.93,Employed,0.09,692,20535.17,12.84,36,690.33,5,29961.30,3570.39,1,1,1
1,"High School",2764.88,Employed,0.07,774,30007.55,12.31,36,1001.13,8,43937.44,21513.80,1,0,1
1,"High School",5209.51,Employed,0.14,778,13832.08,11.25,36,454.48,5,85965.59,80063.33,4,0,4
1,Bachelor's,2221.39,Employed,0.12,591,5388.74,10.99,36,176.39,5,42773.54,12955.06,2,0,2
1,Master's,3321.61,Employed,0.25,636,13531.55,13.50,36,459.20,2,26364.89,19997.93,1,0,1
1,Bachelor's,1795.09,Employed,0.09,660,12552.36,18.88,36,459.36,7,36629.10,15369.36,3,0,3
0,Bachelor's,10779.00,Employed,0.21,553,15000.93,18.02,60,381.09,5,152090.34,15089.64,3,0,3
1,"High School",3321.39,Employed,0.14,737,28537.56,16.29,60,698.38,7,63400.36,44978.58,5,0,5
1,Other,6546.82,Employed,0.08,577,24324.60,12.76,36,816.78,3,115217.48,80641.04,5,0,5
1,Bachelor's,3102.31,Employed,0.11,672,500.00,13.78,36,17.04,3,52237.44,23141.66,2,0,2
1,"High School",4374.64,Self-employed,0.17,503,5088.58,17.56,36,182.84,7,69014.85,33667.31,2,0,2
0,Bachelor's,3651.76,Unemployed,0.16,709,15495.59,11.14,36,508.33,3,48825.29,20678.13,1,0,2
1,"High School",5306.04,Employed,0.27,759,18568.92,12.90,60,421.55,3,50506.38,46636.68,1,0,1
0,Bachelor's,4978.96,Unemployed,0.08,694,20482.78,10.51,36,665.84,5,45799.75,17110.89,0,0,1
1,Master's,2525.17,Employed,0.30,647,28619.16,9.78,36,920.51,5,49747.07,34104.44,4,0,5
1,Bachelor's,2533.73,Self-employed,0.03,729,19826.83,10.81,60,429.21,6,31901.70,15862.73,2,0,2
1,Bachelor's,4975.33,Self-employed,0.27,712,26060.40,13.59,60,600.85,6,52676.05,20041.22,1,0,1
0,Bachelor's,9277.66,Unemployed,0.33,637,18224.34,10.54,60,392.07,1,96931.28,67652.99,1,0,1
1,Bachelor's,2387.80,Employed,0.35,779,19419.46,10.82,36,634.11,2,21600.71,12798.38,4,0,4
0,Bachelor's,2107.22,Student,0.28,668,21624.31,6.94,60,427.58,3,26929.54,8926.83,2,0,3
0,Bachelor's,1491.62,Unemployed,0.21,742,12253.23,10.78,60,265.07,5,23731.87,5847.21,1,0,1
1,"High School",4261.28,Employed,0.17,716,8532.53,13.60,36,289.97,6,59979.27,55706.94,4,1,4
1,Bachelor's,3244.59,Employed,0.17,693,15991.93,13.32,36,541.30,5,55983.44,43447.09,1,0,2
1,Other,3098.67,Employed,0.11,672,22643.64,9.66,60,477.33,2,33102.84,20582.07,3,0,3
0,Master's,3670.30,Unemployed,0.23,690,21895.22,12.92,36,736.89,4,46395.51,9959.94,1,0,1
1,"High School",3825.59,Employed,0.11,604,14924.06,16.55,36,528.75,7,61791.16,55800.57,2,0,3
1,Bachelor's,3281.04,Employed,0.10,755,24523.58,11.26,60,536.39,7,62083.42,11981.57,1,0,2
1,Bachelor's,4179.04,Self-employed,0.15,765,18923.05,9.58,36,606.87,9,69979.10,42801.57,1,0,1
1,"High School",4700.71,Employed,0.07,763,6869.16,13.28,36,232.38,9,60406.31,6694.66,0,0,1
1,Master's,4662.60,Self-employed,0.11,716,20391.44,13.04,36,687.46,8,65891.69,39219.77,0,0,1
1,"High School",3113.18,Employed,0.31,633,15475.24,13.78,60,358.32,4,56764.19,42812.45,1,0,1
0,Master's,3315.51,Unemployed,0.13,627,23661.91,14.84,36,818.40,7,41298.31,28764.62,3,0,3
0,Bachelor's,1826.67,Employed,0.24,609,18867.45,12.07,36,627.30,5,31052.45,17038.56,2,0,3
1,Master's,2076.88,Employed,0.11,518,19132.32,16.89,36,681.07,3,16262.81,12350.70,5,0,6
1,"High School",5697.40,Retired,0.12,644,8279.99,10.43,36,268.85,9,45089.53,33047.52,1,0,3
1,Bachelor's,1896.68,Employed,0.31,791,14209.60,7.32,36,440.83,4,20946.34,6348.31,2,0,2
1,"High School",1507.92,Employed,0.32,746,34684.88,10.77,36,1131.76,3,17721.30,2717.75,3,0,3
0,"High School",4462.87,Unemployed,0.29,668,500.00,12.71,36,16.78,9,47510.69,42854.75,5,0,6
1,Master's,4294.92,Self-employed,0.13,754,4731.22,10.13,36,152.95,3,68037.16,20811.96,3,0,4
1,Master's,3351.32,Employed,0.17,658,4564.18,11.68,60,100.79,6,54577.65,16649.26,3,0,3
0,PhD,4841.89,Unemployed,0.44,700,12096.80,11.52,36,399.02,5,74254.42,62089.37,2,0,2
1,"High School",1081.58,Employed,0.22,667,16109.07,11.74,60,356.22,10,27581.61,7780.12,1,0,1
1,Master's,3881.55,Employed,0.11,708,7667.53,10.75,36,250.12,3,39106.58,25593.78,1,0,1
1,Master's,2531.57,Employed,0.34,728,15980.76,12.53,36,534.84,2,43391.94,39896.13,2,0,3
0,Bachelor's,2474.10,Employed,0.18,527,14947.53,9.64,60,314.95,7,32710.34,21893.32,2,0,3
1,Bachelor's,5244.86,Employed,0.04,698,7120.87,10.23,36,230.54,5,40796.19,28605.23,1,0,1
1,Bachelor's,5716.63,Employed,0.23,618,1168.80,15.44,36,40.77,6,92155.45,69207.41,2,0,4
0,Bachelor's,2003.20,Unemployed,0.08,676,12138.89,10.37,36,393.80,9,33916.96,29316.92,3,0,3
1,Master's,5007.46,Employed,0.06,598,20021.44,13.75,60,463.27,3,62501.99,51038.59,0,0,0
1,Bachelor's,6625.36,Employed,0.10,801,20401.35,10.78,36,665.79,2,108525.89,12677.30,2,0,2
1,Bachelor's,2987.40,Employed,0.29,807,3077.86,9.77,60,65.05,1,43759.54,9155.86,3,0,3
1,"High School",3205.56,Self-employed,0.06,715,26661.28,13.01,60,606.76,2,39391.46,32186.77,2,0,4
1,Bachelor's,3807.47,Employed,0.20,688,2420.24,10.17,36,78.29,4,57296.48,28821.72,0,0,0
1,"High School",1815.01,Employed,0.18,798,24129.12,10.58,60,519.59,4,24525.47,16943.78,3,0,3
1,"High School",1605.61,Employed,0.10,743,30151.34,12.49,36,1008.53,7,23046.16,1207.66,2,0,2
0,Bachelor's,14061.98,Student,0.11,655,12103.46,12.36,36,404.09,4,154367.45,45185.86,0,0,0
0,Bachelor's,2749.00,Unemployed,0.26,720,18176.55,9.55,60,382.19,6,27028.77,7044.34,1,0,1
1,"High School",1079.17,Employed,0.14,602,10389.53,14.22,60,242.93,6,24143.41,6143.17,6,0,7
1,Other,3846.88,Employed,0.15,647,4713.61,12.19,60,105.30,7,49321.98,24215.82,2,0,2
1,Master's,4482.11,Employed,0.16,704,13203.44,10.45,60,283.47,5,45650.54,15737.01,0,0,0
1,Bachelor's,972.24,Employed,0.29,692,13303.25,11.92,36,441.35,3,20020.19,13985.22,1,1,1
1,Master's,2305.51,Self-employed,0.07,621,11749.22,12.23,36,391.53,8,26457.92,1777.47,0,0,0
1,Bachelor's,4957.42,Employed,0.10,609,9688.28,12.31,60,217.03,3,46778.31,42151.84,0,0,3
0,Bachelor's,4426.81,Unemployed,0.44,658,10663.33,13.84,36,363.62,6,71243.02,36360.46,1,0,1
1,Master's,2608.21,Employed,0.32,620,17680.48,13.73,36,601.96,5,32897.03,1713.53,6,0,6
1,"High School",1698.64,Employed,0.40,639,16069.17,13.55,36,545.70,4,23829.09,11775.09,1,0,3
1,Master's,5989.46,Employed,0.24,609,31801.30,14.79,60,753.05,7,63846.94,59155.57,2,0,3
0,Bachelor's,1498.49,Employed,0.21,579,18079.19,13.08,36,609.86,4,13130.58,7812.25,1,0,2
1,Bachelor's,10223.83,Employed,0.16,788,21799.94,9.10,60,453.59,6,107955.84,71561.30,0,1,1
1,Bachelor's,4360.00,Employed,0.39,836,27916.47,9.34,36,892.16,5,56588.59,17713.33,3,0,3
1,Bachelor's,1825.46,Employed,0.20,649,20593.29,13.33,60,472.05,4,35751.79,19936.47,0,0,0
1,Bachelor's,2561.55,Employed,0.21,704,17157.34,9.58,60,361.01,6,33779.59,16725.28,4,0,6
0,"High School",2256.05,Unemployed,0.16,641,2881.95,13.07,36,97.20,2,40741.95,21022.39,2,0,2
0,Bachelor's,3273.54,Employed,0.19,582,11451.75,13.06,36,386.19,3,38681.13,21132.12,0,0,0
0,Bachelor's,2898.56,Employed,0.13,606,10209.75,12.42,36,341.16,7,46464.37,6644.82,4,0,4
1,Master's,4897.40,Employed,0.29,620,20696.46,12.56,60,466.26,6,90281.96,11934.40,3,0,3
1,Bachelor's,3007.67,Employed,0.10,686,33522.85,11.07,36,1098.61,6,35861.23,30049.34,3,0,5
1,Bachelor's,2807.28,Employed,0.13,553,11416.12,14.64,60,269.44,3,53103.63,19052.41,0,0,0
1,Bachelor's,2555.61,Employed,0.11,749,4597.36,7.57,36,143.15,4,32133.96,2173.26,1,0,1
0,Bachelor's,5054.48,Employed,0.27,611,27082.13,13.83,36,923.37,6,92950.44,10697.92,3,0,3
1,Other,6157.15,Employed,0.19,718,12001.42,10.07,60,255.41,10,77442.85,48391.19,2,0,2
1,Bachelor's,1538.42,Self-employed,0.43,546,3111.67,16.05,36,109.47,4,20462.25,7996.59,4,0,6
1,"High School",5360.86,Employed,0.14,718,6822.07,9.95,36,219.97,2,87473.96,57355.37,0,0,1
1,Bachelor's,6864.18,Retired,0.49,673,15702.82,14.03,60,365.62,8,58339.60,33997.11,5,0,7
0,Bachelor's,2149.02,Self-employed,0.14,706,18545.48,12.31,36,618.72,3,16799.69,6068.82,2,0,2
1,PhD,2718.74,Retired,0.21,672,22233.20,15.57,36,776.94,2,26580.21,23835.91,1,0,1
1,"High School",2641.49,Employed,0.03,713,17077.59,11.00,36,559.10,4,47786.30,35416.63,0,0,0
1,Bachelor's,4145.66,Retired,0.01,674,500.00,11.66,36,16.53,8,45611.07,8877.38,2,0,2
1,"High School",2141.31,Employed,0.14,688,37737.16,15.13,36,1310.57,2,39368.95,16774.98,1,0,1
0,Bachelor's,6030.39,Employed,0.10,685,10706.28,10.74,36,349.19,5,57290.83,33478.72,3,0,3
1,Master's,741.93,Self-employed,0.03,694,12122.57,14.47,36,417.09,3,13122.68,6903.78,1,0,2
1,Master's,2854.37,Self-employed,0.25,630,22474.17,13.00,60,511.36,11,51250.62,13884.02,2,0,2
1,Master's,2621.23,Retired,0.14,673,22300.63,9.54,60,468.79,7,23502.13,8950.20,1,0,2
1,Bachelor's,2126.76,Employed,0.12,532,24818.38,15.97,36,872.17,6,32868.13,17740.85,2,0,2
1,Bachelor's,4034.32,Employed,0.24,626,10828.70,12.65,36,363.04,8,76052.60,21068.68,2,0,2
0,Bachelor's,3131.82,Student,0.14,695,11815.63,12.06,36,392.79,5,56481.88,28363.64,1,0,1
0,Bachelor's,3493.32,Unemployed,0.16,662,13893.13,9.02,36,441.93,6,45832.00,21436.45,3,0,4
1,PhD,3882.94,Unemployed,0.12,739,16283.22,13.39,36,551.71,5,71559.34,13618.28,2,0,2
1,"High School",9146.64,Unemployed,0.11,757,13259.79,10.69,36,432.16,6,133277.42,125924.60,1,0,2
0,Bachelor's,11886.75,Unemployed,0.45,755,28020.09,10.06,36,904.92,4,207298.19,19187.80,2,1,2
1,Bachelor's,1752.90,Employed,0.24,580,500.00,15.95,36,17.57,2,23581.83,1699.23,4,1,5
1,Master's,1526.69,Employed,0.02,687,31119.29,9.11,36,991.18,4,13835.86,5378.17,1,0,2
1,Master's,2497.84,Student,0.14,672,24023.09,10.05,36,775.72,6,26692.70,17436.79,1,0,1
1,"High School",1814.62,Self-employed,0.17,666,20282.09,12.45,36,678.02,5,26994.08,22311.69,4,0,4
0,"High School",3893.58,Employed,0.15,589,16916.15,11.30,36,556.22,5,50161.52,30087.42,1,0,2
1,PhD,2818.38,Self-employed,0.18,712,500.00,9.90,60,10.60,5,43426.99,25414.36,2,0,2
1,Bachelor's,4654.37,Employed,0.08,651,18771.74,15.74,36,657.55,6,55432.93,39031.24,0,0,0
1,"High School",2857.46,Employed,0.16,752,6158.69,13.46,36,208.88,3,26936.82,16251.50,3,0,4
1,"High School",4349.96,Employed,0.19,691,11357.70,12.80,36,381.59,8,41172.24,24253.06,3,0,5
0,Other,4866.16,Employed,0.39,664,500.00,12.79,60,11.32,5,63982.58,7770.61,6,0,6
0,Bachelor's,1883.76,Student,0.10,648,15431.16,7.81,36,482.21,3,17860.17,12481.35,2,0,2
1,Bachelor's,1007.10,Retired,0.14,686,21532.32,12.24,36,717.65,3,19167.19,16490.92,2,0,2
1,Master's,2806.58,Self-employed,0.23,770,12755.37,9.66,60,268.88,9,52151.50,7747.08,1,0,1
0,Bachelor's,2287.52,Employed,0.09,634,17176.79,11.77,60,380.09,3,28939.02,6568.10,0,0,2
1,Bachelor's,3678.18,Employed,0.24,628,24014.71,13.35,36,813.20,5,38413.42,36113.42,3,0,4
1,Bachelor's,3912.36,Employed,0.04,709,10899.55,10.16,36,352.52,3,28490.15,10440.88,0,0,0
1,Master's,2140.88,Self-employed,0.31,823,500.00,9.88,36,16.11,9,37263.35,7137.38,0,0,0
1,Bachelor's,4440.25,Employed,0.24,752,13880.03,8.89,60,287.39,3,34068.49,23515.14,3,0,3
1,"High School",4406.59,Employed,0.27,584,500.00,16.25,36,17.64,2,72691.71,27456.75,2,0,2
0,"High School",1553.16,Self-employed,0.40,623,23961.95,14.27,60,560.91,5,29113.13,13487.18,3,0,4
0,"High School",1553.16,Employed,0.31,616,15049.34,12.67,36,504.68,2,23787.40,20661.34,5,0,5
1,Bachelor's,4214.38,Employed,0.08,850,10694.52,8.32,36,336.71,5,31366.67,13744.09,2,0,4
1,Bachelor's,1858.35,Retired,0.06,706,13019.75,13.13,60,297.11,2,14207.98,9076.60,0,0,0
1,Bachelor's,7186.35,Employed,0.23,766,16198.39,11.82,36,536.63,2,61797.00,10624.31,0,1,1
1,Master's,2535.58,Employed,0.25,608,27887.05,11.68,36,921.99,7,52026.64,33419.60,1,0,1
1,Bachelor's,5014.27,Employed,0.41,648,15980.67,11.65,60,352.66,3,53730.11,23096.06,3,0,4
1,Bachelor's,2012.90,Employed,0.21,662,10649.35,14.76,36,367.91,6,30959.29,4522.40,2,0,2
1,Bachelor's,2107.05,Employed,0.19,706,17963.68,12.00,36,596.65,6,38620.30,33876.09,4,0,5
1,Bachelor's,1222.33,Employed,0.36,742,18753.91,7.37,36,582.24,9,24244.71,17539.05,7,0,8
1,Master's,2335.28,Employed,0.24,785,22637.88,10.34,36,734.08,3,20901.24,10457.55,2,0,5
1,"High School",1875.58,Employed,0.11,624,11940.26,15.80,60,289.10,3,21480.96,1432.87,2,0,2
1,Bachelor's,1235.37,Self-employed,0.14,727,5865.40,11.89,60,130.15,5,16651.15,7170.23,4,0,4
1,Bachelor's,2863.18,Employed,0.15,748,11581.46,11.47,36,381.75,4,39332.04,36885.59,1,0,1
1,"High School",6834.27,Self-employed,0.16,714,23915.73,12.62,60,539.52,9,105244.06,95341.20,1,0,2
1,"High School",1942.91,Retired,0.07,701,16224.92,14.28,60,379.88,3,35157.93,3796.13,2,0,2
1,"High School",2613.51,Employed,0.30,713,11490.90,13.75,36,391.34,10,40172.85,19566.72,1,0,1
1,Master's,7992.96,Employed,0.34,804,13600.02,8.97,60,282.12,3,129951.00,75630.91,3,0,5
1,Bachelor's,3815.80,Employed,0.11,741,31236.76,12.16,36,1039.90,1,62979.98,34503.00,3,0,3
1,Master's,2307.87,Self-employed,0.29,636,7930.21,12.19,36,264.12,4,22235.65,6344.41,2,0,2
1,Bachelor's,1438.80,Employed,0.21,730,11159.88,12.69,60,252.15,7,19758.39,2632.50,1,0,1
1,"High School",2229.99,Self-employed,0.34,683,27048.72,14.49,36,930.91,4,20656.45,5845.49,5,0,6
1,Master's,1787.59,Employed,0.09,649,5248.78,11.47,60,115.36,12,29451.62,24212.72,2,0,2
1,Other,1942.23,Employed,0.10,726,500.00,11.22,36,16.42,3,19580.68,1082.82,1,0,1
1,"High School",2393.21,Employed,0.11,695,6517.48,11.92,36,216.22,3,28208.77,5016.22,0,1,0
1,"High School",2135.21,Employed,0.12,775,12711.24,9.40,60,266.34,9,46994.14,6941.20,3,1,4
1,Master's,1089.10,Retired,0.38,590,9725.29,14.39,36,334.23,8,25884.92,14419.48,3,0,3
1,Other,2816.49,Retired,0.07,720,15977.27,8.72,36,505.99,4,51408.49,30921.84,1,0,3
1,Master's,2166.04,Retired,0.28,569,20455.08,16.53,36,724.50,3,31263.70,18131.99,3,0,3
1,"High School",2131.22,Self-employed,0.02,642,24350.71,15.40,36,848.90,6,33012.16,9870.94,4,0,4
1,Bachelor's,3018.29,Employed,0.11,598,15858.88,14.48,36,545.72,11,34854.90,5319.08,2,0,3
1,Bachelor's,2152.19,Employed,0.08,665,18733.06,10.49,36,608.78,2,17724.73,14105.24,1,0,1
1,Bachelor's,3485.59,Self-employed,0.26,657,15945.88,15.83,60,386.33,5,62658.65,59500.82,2,1,2
1,Bachelor's,2862.11,Employed,0.18,515,23590.70,12.59,36,790.21,6,32060.69,26115.67,0,0,0
1,"High School",2717.64,Employed,0.27,579,21900.54,13.86,36,747.02,9,30965.07,6581.58,6,0,8
1,Bachelor's,2488.03,Employed,0.29,687,11579.52,12.24,60,258.99,3,45335.61,7757.88,3,0,3
1,Master's,1737.08,Employed,0.17,799,18243.66,8.90,36,579.29,3,22852.26,10556.85,1,0,3
1,Bachelor's,4058.90,Employed,0.25,729,12093.50,9.75,60,255.47,6,32325.93,4705.86,3,0,3
1,Bachelor's,5100.39,Employed,0.19,615,500.00,14.32,36,17.17,4,38711.60,10482.44,1,0,1
1,"High School",2066.96,Unemployed,0.06,689,21335.07,12.66,36,715.37,6,30845.65,26176.75,1,0,2
1,Bachelor's,3764.25,Employed,0.03,689,19894.20,15.97,36,699.13,6,62183.21,12765.53,1,0,2
1,"High School",1973.71,Employed,0.42,697,14813.40,13.90,36,505.57,4,36423.97,15347.42,1,0,4
1,"High School",1374.60,Employed,0.11,718,3715.49,12.31,36,123.96,6,22109.37,2491.86,3,0,3
0,Master's,1736.79,Employed,0.43,585,17763.29,14.66,60,419.42,4,32709.68,17876.54,7,0,8
1,Bachelor's,1487.94,Employed,0.13,779,27415.14,14.34,60,642.75,6,30729.89,6461.87,3,1,4
1,Bachelor's,6785.19,Employed,0.17,714,5501.72,13.56,36,186.86,5,94025.52,47949.67,1,0,1
1,Other,2292.66,Employed,0.05,606,5358.16,13.83,36,182.69,6,32333.50,23767.45,2,0,2
1,Bachelor's,2838.42,Self-employed,0.04,696,25607.89,12.09,36,851.65,6,50545.43,39854.70,3,0,4
0,Bachelor's,4785.39,Employed,0.14,627,37800.97,10.30,60,808.75,7,88899.61,73944.83,0,1,1
1,Bachelor's,1621.91,Employed,0.12,593,4715.76,13.68,36,160.44,6,24691.86,21268.26,1,0,1
1,Bachelor's,1869.76,Employed,0.31,755,2527.02,11.38,36,83.19,7,35787.66,30464.12,0,0,0
1,Bachelor's,1905.71,Employed,0.14,631,500.00,13.18,36,16.89,3,15700.64,9161.16,3,0,4
1,Master's,1661.59,Employed,0.10,771,17974.22,12.37,36,600.18,7,28723.40,23847.69,1,0,2
0,"High School",3546.23,Employed,0.20,518,23609.02,16.95,36,841.14,7,34696.03,30749.66,2,0,2
0,Bachelor's,7446.31,Employed,0.28,627,14826.05,12.23,60,331.52,2,120644.36,73594.94,7,0,9
1,Bachelor's,5408.01,Employed,0.07,622,22118.47,11.67,36,731.17,2,94537.15,87421.94,1,0,5
0,"High School",1102.14,Employed,0.24,641,500.00,13.73,60,11.56,8,24338.15,1869.03,2,0,2
1,Master's,4073.88,Employed,0.11,593,1678.79,15.60,36,58.69,3,57558.12,43312.46,1,1,1
1,"High School",6593.80,Employed,0.10,718,23070.28,12.32,36,769.79,3,78914.68,66074.49,1,0,1
1,Bachelor's,1777.69,Employed,0.05,767,30211.19,14.06,36,1033.43,3,21397.97,11816.27,3,0,3
1,"High School",1318.08,Employed,0.14,780,26864.83,14.46,36,924.19,5,15580.31,5410.94,1,0,1
1,"High School",5365.10,Employed,0.12,679,12872.78,16.27,36,454.29,10,104817.86,75163.34,2,0,4
1,Bachelor's,2899.54,Retired,0.19,652,500.00,11.64,36,16.52,8,27305.42,4962.16,2,0,2
1,Bachelor's,3634.17,Self-employed,0.34,748,14959.06,8.59,36,472.84,6,70587.52,23091.19,1,0,1
1,Master's,3046.42,Employed,0.07,757,1975.10,9.36,36,63.14,5,27953.92,25627.94,0,0,0
1,Bachelor's,4491.24,Employed,0.11,617,9370.85,11.15,60,204.45,4,53669.36,35978.27,3,1,5
1,PhD,3714.13,Self-employed,0.12,644,24570.75,13.78,60,568.92,3,32438.36,12491.84,2,0,3
1,Master's,2976.83,Employed,0.15,644,30909.32,14.63,36,1065.89,5,40444.33,15476.19,0,0,0
1,"High School",3988.69,Employed,0.12,697,14895.86,14.46,36,512.44,6,37638.29,7429.03,2,1,2
1,"High School",4636.59,Employed,0.08,690,500.00,14.84,36,17.29,7,49833.64,7201.11,2,0,2
1,"High School",3471.21,Self-employed,0.09,735,22988.99,11.70,36,760.27,5,55125.76,13243.59,2,0,3
1,Bachelor's,2090.99,Employed,0.11,693,15933.31,12.67,36,534.33,6,35690.80,17360.56,3,0,5
1,Bachelor's,3220.67,Self-employed,0.10,808,29948.36,9.14,36,954.30,5,61396.03,44356.89,1,0,2
1,"High School",3812.34,Self-employed,0.37,692,17802.62,14.26,36,610.70,6,36341.44,27693.07,1,0,3
0,Bachelor's,3359.27,Employed,0.39,649,21868.50,12.71,60,494.34,11,54178.51,47348.52,2,0,2
1,Bachelor's,4499.87,Retired,0.14,592,33436.56,12.81,36,1123.55,4,65151.25,50013.60,3,0,4
1,Bachelor's,4438.42,Employed,0.06,687,8896.06,10.54,36,289.31,4,74668.90,28500.41,0,0,0
1,Bachelor's,3376.03,Employed,0.12,664,23170.88,12.97,36,780.38,2,29070.01,7110.85,2,0,4
1,Master's,2493.04,Employed,0.18,615,11886.76,16.05,60,289.38,11,47946.33,39447.47,3,0,4
1,Bachelor's,3807.90,Employed,0.11,688,23257.80,13.15,36,785.33,4,54487.33,4581.56,2,1,3
1,Other,984.81,Employed,0.16,714,19339.07,11.71,36,639.66,4,11758.06,6378.49,2,0,3
1,Master's,7427.87,Employed,0.08,689,18982.69,14.38,36,652.29,4,64044.14,29874.69,0,0,0
1,Bachelor's,10528.13,Self-employed,0.11,723,500.00,10.80,36,16.32,9,149083.34,111363.50,0,0,0
1,"High School",3416.39,Self-employed,0.11,685,9609.31,9.43,36,307.50,4,30916.19,27615.61,2,0,3
1,"High School",2960.82,Employed,0.16,786,3799.62,8.10,36,119.24,6,53624.52,38685.64,0,0,0
1,"High School",3529.06,Employed,0.27,619,500.00,12.16,36,16.65,2,49094.56,42332.52,2,0,2
1,"High School",5185.70,Employed,0.17,628,11283.30,11.79,36,373.64,5,46291.13,24273.80,2,0,2
1,"High School",6723.60,Employed,0.36,647,26743.99,14.30,60,626.45,7,75239.67,35608.38,2,0,2
1,Master's,5247.81,Self-employed,0.14,675,7249.23,11.10,36,237.67,5,48591.66,24092.99,3,2,3
1,Bachelor's,7752.48,Employed,0.19,691,20223.29,8.30,36,636.53,6,83388.38,55312.04,1,0,1
1,Bachelor's,4842.28,Employed,0.06,607,15608.20,13.31,60,357.62,8,69811.56,50389.39,1,0,1
1,"High School",10860.57,Employed,0.13,576,5737.06,13.74,36,195.36,2,172459.96,137927.13,0,0,0
1,Bachelor's,4743.68,Employed,0.04,850,28624.43,9.01,36,910.38,4,64153.98,19283.35,2,0,2
1,Bachelor's,2715.96,Self-employed,0.34,734,13056.66,7.36,36,405.30,8,49103.97,29605.91,4,0,4
1,Master's,1074.50,Employed,0.01,674,1349.04,12.73,36,45.28,7,15763.65,4815.09,2,2,2
1,Bachelor's,2859.16,Employed,0.23,567,23852.81,13.82,36,813.15,8,40873.51,34638.13,3,0,4
1,"High School",3351.23,Employed,0.06,453,23348.17,20.26,36,870.80,3,52000.18,31262.47,3,0,5
0,"High School",4361.68,Employed,0.25,713,5114.83,11.91,36,169.67,0,52716.59,16003.17,3,0,3
1,"High School",2569.63,Retired,0.20,809,26103.27,8.10,60,530.53,5,26572.76,13202.55,2,1,2
1,"High School",2998.41,Employed,0.06,674,12265.32,8.19,60,249.81,4,44532.30,28189.01,2,0,2
1,Master's,948.09,Employed,0.08,707,21633.60,14.52,60,509.23,5,22042.37,10628.95,0,0,0
1,"High School",6816.83,Self-employed,0.52,604,3965.71,16.87,36,141.13,2,118386.85,17374.92,3,0,3
1,"High School",6682.05,Student,0.07,678,9421.38,12.53,36,315.31,4,67069.28,10248.10,2,0,2
0,Bachelor's,4914.65,Student,0.25,641,8193.07,15.85,36,287.44,8,64450.23,39941.57,2,0,3
1,"High School",4028.04,Employed,0.05,723,21975.09,11.45,36,724.13,5,35211.41,33326.19,1,0,2
1,Other,3747.49,Employed,0.22,835,13810.14,12.04,36,458.96,7,65103.14,53040.82,0,0,0
1,Master's,3148.81,Retired,0.28,602,9084.43,14.22,36,311.46,5,59532.13,51211.75,4,0,4
1,Master's,7543.22,Student,0.10,601,14957.85,13.95,60,347.66,1,58708.92,48144.58,1,0,2
1,Bachelor's,2239.80,Employed,0.18,690,500.00,13.43,36,16.95,6,34484.97,17261.79,1,0,2
1,"High School",1124.35,Employed,0.16,628,4700.78,14.01,36,160.68,7,22885.45,16767.18,7,0,7
1,Bachelor's,3765.83,Self-employed,0.16,652,34374.78,11.32,60,752.89,3,36722.18,19355.71,4,0,4
1,Bachelor's,5577.05,Employed,0.09,642,8140.94,13.94,36,278.00,3,70036.34,60254.47,3,0,3
0,"High School",3167.99,Employed,0.17,585,14799.16,15.01,36,513.09,5,42957.85,37967.26,4,0,5
1,"High School",6397.34,Employed,0.06,659,14487.14,13.55,36,491.98,5,70923.44,66995.47,4,0,4
